Topic,Count,Name,Representation,Representative_Docs
227,3,227_negatively_daily_impact_wellbeing,"['negatively', 'daily', 'impact', 'wellbeing', 'special', 'quality', 'life', 'needs', 'activities', 'individuals']","['need for monitoring the activities and wellbeing of individuals with special needs', 'negatively impact the quality of daily life', 'negatively impact the quality of daily life']"
228,3,228_obstetrical_subsequent_pathologies_complications,"['obstetrical', 'subsequent', 'pathologies', 'complications', 'related', '', '', '', '', '']","['obstetrical complications', 'subsequent related obstetrical pathologies', 'subsequent related obstetrical pathologies']"
229,3,229_endometriosis_infertility__,"['endometriosis', 'infertility', '', '', '', '', '', '', '', '']","['infertility', 'endometriosis', 'infertility']"
230,3,230_threatening_potentially_complications_life,"['threatening', 'potentially', 'complications', 'life', 'fatal', 'outcomes', 'or', '', '', '']","['life threatening or fatal outcomes', 'potentially life-threatening complications', 'potentially life-threatening complications']"
231,3,231_fertilization_vitro_efficiency_performed,"['fertilization', 'vitro', 'efficiency', 'performed', '140', 'attempts', 'ivf', 'were', 'cycles', 'approximately']","['low pregnancy and birth rates following in vitro fertilization (ivf) attempts', 'low efficiency of in vitro fertilization (ivf)', 'approximately 140,000 cycles of in vitro fertilization (ivf) were performed']"
232,3,232_hand_same_room_presence,"['hand', 'same', 'room', 'presence', 'hold', 'handle', 'tilt', 'detect', 'each', 'sensor']","['tilt sensor drawbacks', 'devices require the user to hold a handle with each hand', 'need for a way to detect the presence of multiple people in the same room']"
233,3,233_eggs_quality_egg_variable,"['eggs', 'quality', 'egg', 'variable', 'decline', 'poor', 'in', 'of', '', '']","['decline in egg quality', 'variable quality of eggs', 'poor quality eggs']"
234,3,234_heavy_products_if_market,"['heavy', 'products', 'if', 'market', 'large', 'cumbersome', 'bulky', 'difficult', 'user', 'current']","['current products on the market are bulky, cumbersome, and expensive', 'difficult if the user is large and heavy', 'difficult if the user is large and heavy']"
235,3,235_cell_deformation_processing_division,"['cell', 'deformation', 'processing', 'division', 'topology', 'shape', 'mass', 'changing', 'sensing', 'constant']","['constant processing and sensing requires considerable power', 'cell shape deformation', 'changing topology of the cell mass due to the cell division/and or cell movement']"
236,3,236_evaluations_obtain_spends_morphological,"['evaluations', 'obtain', 'spends', 'morphological', 'rapid', 'helpless', 'subjective', 'longer', 'situation', 'unable']","['unable to obtain rapid assistance', 'longer a person spends in a helpless situation', 'subjective morphological evaluations']"
237,3,237_cycle_29_per_was,"['cycle', '29', 'per', 'was', 'just', 'following', 'birth', 'live', 'ivf', 'rate']","['low live birth rate per cycle following ivf', 'live birth rate, per cycle, following ivf was just 29%', 'live birth rate, per cycle, following ivf was just 29%']"
238,3,238_infertilitas_infertile_maternal_advanced,"['infertilitas', 'infertile', 'maternal', 'advanced', 'severe', 'due', 'age', 'patients', 'infertility', 'to']","['infertile patients', 'infertility due to advanced maternal age', 'severe infertilitas']"
239,3,239_psychological_sick_leave_fear,"['psychological', 'sick', 'leave', 'fear', 'consequences', 'effects', 'high', 'of', '', '']","['psychological consequences', 'sick leave', 'high psychological effects of fear']"
240,3,240_toward_tip_backwardly_configuration,"['toward', 'tip', 'backwardly', 'configuration', 'walker', 'effort', 'transition', 'them', 'complex', 'required']","['effort required to move them', 'complex transition from a wheelchair configuration to a walker configuration', 'walker may tip backwardly toward the user']"
241,3,241_secondary_primary_women_infertility,"['secondary', 'primary', 'women', 'infertility', 'or', 'in', '', '', '', '']","['infertility in women', 'primary or secondary infertility', 'primary or secondary infertility']"
242,3,242_triggered_streams_inconvenient_shock,"['triggered', 'streams', 'inconvenient', 'shock', 'sensor', 'information', 'low', 'user', 'limited', 'is']","['inconvenient to the user', 'limited to low-information streams', 'shock sensor is not triggered']"
243,3,243_cycles_140_performed_result,"['cycles', '140', 'performed', 'result', '69', 'ivf', 'fertilization', 'fail', 'were', 'vitro']","['2 out of 3 ivf cycles fail to result in pregnancy', 'approximately 140,000 cycles of in vitro fertilization (ivf) were performed', '69% of ivf cycles do not result in pregnancy']"
244,3,244_influence_exhausting_progression_item,"['influence', 'exhausting', 'progression', 'item', 'passive', 'seating', 'sit', 'transition', 'furniture', 'level']","['exhausting transition from a sitting position to a standing position', 'difficulty to sit down on an item of seating furniture', ""passive influence on that person's mobility level progression""]"
245,3,245_male_factor_antibodies_sperm,"['male', 'factor', 'antibodies', 'sperm', 'anti', 'unexplained', 'infertility', '', '', '']","['anti-sperm antibodies', 'male factor infertility', 'unexplained male infertility']"
246,3,246_engineering_slower_executing_designing,"['engineering', 'slower', 'executing', 'designing', 'erroneously', 'regulation', 'defects', 'present', 'pedometers', 'road']","['pedometers often erroneously record movements other than walking', 'current traffic regulation systems present several drawbacks for slower moving people', 'engineering defects in designing and executing the road']"
247,3,247_absorbing_swelling_stops_synovial,"['absorbing', 'swelling', 'stops', 'synovial', 'nourishing', 'fluid', 'inflammation', 'producing', 'joints', 'enough']","['musculoskeletal injury', 'decreased swelling and inflammation of joints', 'body stops producing enough joint nourishing, shock absorbing synovial fluid']"
248,3,248_rigid_understand_where_walkers,"['rigid', 'understand', 'where', 'walkers', 'traditional', 'using', 'space', 'walker', 'posture', 'poor']","['current walkers are rigid', 'poor posture when using a traditional walker', ""ability to understand where one's body is in space""]"
249,3,249_strenuous_horizontally_wide_lowering,"['strenuous', 'horizontally', 'wide', 'lowering', 'supporting', 'periods', 'surfaces', 'two', 'task', 'range']","['limited use of only lifting and lowering patients', 'strenuous task of moving a patient horizontally between two supporting surfaces', 'persons sitting for long periods of time may suffer from a wide range of physical issues']"
250,3,250_coverage_attrition_380_responsible,"['coverage', 'attrition', '380', 'responsible', 'nursing', 'directly', 'providers', 'each', 'staff', 'sufficient']","['sufficient coverage by caregivers may not be possible', 'high levels of attrition of nursing staff and other care providers', 'non-compliance is directly responsible for the admission of 380,000 patients to nursing homes each year']"
251,3,251_disabled___,"['disabled', '', '', '', '', '', '', '', '', '']","['disabled', 'disabled', 'disabled']"
252,3,252_consistent_skilled_clinical_paralysis,"['consistent', 'skilled', 'clinical', 'paralysis', 'total', 'accurate', 'complete', 'assessment', 'able', 'caregivers']","['total care due to paralysis', 'lack of skilled clinical assessment', 'caregivers may not be able to provide a complete, accurate and consistent monitoring']"
253,3,253_solely_911_stable_spent,"['solely', '911', 'stable', 'spent', 'continuing', 'desire', 'lightweight', 'handling', 'call', 'floor']","['pain solely from the physical handling and lifting', 'time spent alone on the floor due to a lack of desire or ability to call 911', 'continuing need for a lightweight, stable, portable lift']"
254,3,254_attendants_transporting_perform_effort,"['attendants', 'transporting', 'perform', 'effort', 'ridden', 'lifts', 'giver', 'handling', 'additional', 'physically']","['difficulty in transporting the lifts', 'additional attendants to perform the lifting and handling', 'effort required by a care-giver to physically move a bed-ridden person']"
255,3,255_hips_broken_fracture_pain,"['hips', 'broken', 'fracture', 'pain', 'back', 'low', 'risk', 'of', '', '']","['fracture', 'broken hips', 'risk of low back pain']"
256,3,256_services_response_undue_expense,"['services', 'response', 'undue', 'expense', 'cost', 'strain', 'emergency', 'system', 'on', 'of']","['undue expense/strain on the emergency response system', 'cost of emergency response services', 'cost of emergency response services']"
257,3,257_huge_volume_sized_accommodating,"['huge', 'volume', 'sized', 'accommodating', 'adjustable', 'changing', 'height', 'different', 'device', 'walker']","['difficulty changing position', 'huge volume of the walker device', 'device is not height adjustable for accommodating different sized users']"
258,3,258_worker_injury_injuries_,"['worker', 'injury', 'injuries', '', '', '', '', '', '', '']","['injury', 'worker injuries', 'injury']"
259,3,259_ergonomically_arduous_preventing_someone,"['ergonomically', 'arduous', 'preventing', 'someone', 'adjustment', 'forward', 'safe', 'way', 'stand', 'stability']","['stability and preventing a physically challenged user from falling forward', 'no ergonomically safe way to lift patients', 'arduous for someone required to stand on only one leg during the adjustment process']"
260,3,260_collapsibility_limited__,"['collapsibility', 'limited', '', '', '', '', '', '', '', '']","['limited collapsibility', 'limited collapsibility', 'limited collapsibility']"
261,3,261_interactions_behavior_modification_part,"['interactions', 'behavior', 'modification', 'part', 'reduced', 'capacity', 'social', 'activities', 'individual', 'elderly']","['reduced capacity', 'reduced activities and social interactions', 'behavior modification on the part of the elderly individual']"
262,3,262_agent_storable_collapsible_moved,"['agent', 'storable', 'collapsible', 'moved', 'leg', 'lightweight', 'backward', 'assistive', 'easily', 'forward']","['leg is moved backward', 'need for a lightweight, easily collapsible, portable, and storable assistive mobility device', 'agent cannot lift a leg to step forward']"
263,3,263_erect_impediment_rise_lift,"['erect', 'impediment', 'rise', 'lift', 'standing', 'disease', 'due', 'walking', 'position', 'patients']","['lift injuries', 'walking impediment due to disease', 'difficulty for elderly patients to rise to an erect standing position']"
264,3,264_lifting_forward_bending_legs,"['lifting', 'forward', 'bending', 'legs', 'movement', 'heavy', 'getting', 'physically', 'many', 'required']","['physically lifting the patient', 'forward bending required for many patient-lifting and moving activities', ""heavy movement of getting the patient's legs up in bed""]"
265,3,265_impediment_instrument_fatal_ridden,"['impediment', 'instrument', 'fatal', 'ridden', 'walking', 'damage', 'pain', 'accidents', 'without', 'due']","['walking impediment due to injury', 'increased risk of fatal accidents without the walking instrument', 'physical pain and/or damage to the bed-ridden person']"
266,3,266_personnel_shock_storage_detection,"['personnel', 'shock', 'storage', 'detection', 'problem', 'assistance', 'by', 'limited', '', '']","['storage problem', 'limited assistance by personnel', 'shock detection']"
267,3,267_silos_kept_issue_delays,"['silos', 'kept', 'issue', 'delays', 'constitute', 'critical', 'work', 'significant', 'safety', 'information']","['loss of work', 'critical information kept in silos', 'delays can constitute a significant safety issue']"
268,3,268_new_bent_prohibit_caregivers,"['new', 'bent', 'prohibit', 'caregivers', 'insurance', 'million', 'carer', 'back', 'required', 'than']","['bent back of the carer', 'insurance costs may prohibit live-in caregivers', 'more than a million new caregivers are required']"
269,3,269_processes_demands_communicate_relevant,"['processes', 'demands', 'communicate', 'relevant', 'communication', 'capacity', 'balance', 'information', 'limited', 'lack']","['limited balance', 'demands on communication processes', 'lack of capacity to communicate relevant information']"
270,3,270_vulgarity_harassing_breakdown_skin,"['vulgarity', 'harassing', 'breakdown', 'skin', '', '', '', '', '', '']","['vulgarity', 'harassing', 'skin breakdown']"
271,3,271_stressors_larger_humiliating_various,"['stressors', 'larger', 'humiliating', 'various', 'support', 'treatment', 'success', 'individuals', 'limited', 'in']","['humiliating', 'support larger individuals', 'limited success in treatment of various stressors']"
272,3,272_bloating_tears_embarrassing_skin,"['bloating', 'tears', 'embarrassing', 'skin', '', '', '', '', '', '']","['embarrassing', 'skin tears', 'bloating']"
273,3,273_coculture_standardized_unprotected_want,"['coculture', 'standardized', 'unprotected', 'want', 'schoolyard', 'go', 'left', 'bullying', 'method', 'event']","['physical bullying in the schoolyard', 'lack of standardized method of coculture', 'left unprotected in the event that they want to go out']"
274,3,274_violence_domestic_victims_protect,"['violence', 'domestic', 'victims', 'protect', 'cyber', 'bullying', 'use', 'limited', 'to', 'of']","['cyber bullying', 'domestic violence', 'limited use to protect victims of domestic violence']"
275,3,275_hurdles_technical_calling_emergency,"['hurdles', 'technical', 'calling', 'emergency', 'to', '', '', '', '', '']","['technical hurdles to emergency calling', 'technical hurdles to emergency calling', 'technical hurdles to emergency calling']"
276,3,276_ascertain_geographical_wi_fi,"['ascertain', 'geographical', 'wi', 'fi', 'connectivity', 'location', 'inability', 'network', 'other', 'lack']","['lack of wi-fi or other network connectivity', 'inability to ascertain geographical location', 'inability to ascertain geographical location']"
277,3,277_adding_components_unreliable_error,"['adding', 'components', 'unreliable', 'error', 'several', 'confusion', 'system', 'more', 'have', 'and']","['confusion and error', 'have several unreliable components', 'adding more components to a system']"
278,3,278_conduct_placing_imaging_accuracy,"['conduct', 'placing', 'imaging', 'accuracy', 'relevant', 'automated', 'undue', 'fashion', 'evaluation', 'strain']","['reduced accuracy of relevant information', 'placing undue strain on the individual', 'inability to conduct the imaging and evaluation in an automated fashion']"
279,3,279_property_injure_crime_vulnerable,"['property', 'injure', 'crime', 'vulnerable', 'process', 'themselves', 'may', 'individuals', 'in', 'the']","['vulnerable individuals', 'property crime', 'may injure themselves in the process']"
280,3,280_permanently_totally_temporarily_disabled,"['permanently', 'totally', 'temporarily', 'disabled', 'impairments', 'mental', 'aging', 'population', 'physical', 'individuals']","['elderly individuals with physical or mental impairments', 'aging and/or disabled population', 'temporarily or permanently totally disabled']"
281,3,281_sores_pressure_ulcers_painful,"['sores', 'pressure', 'ulcers', 'painful', 'bed', 'or', '', '', '', '']","['pressure ulcers', 'painful pressure ulcers or bed sores', 'pressure sores']"
282,3,282_tv_trays_smaller_setup,"['tv', 'trays', 'smaller', 'setup', 'surfaces', 'cumbersome', 'complicated', 'heavy', 'invasive', 'bulky']","['invasive, costly, and cumbersome', 'limited to tv-trays or smaller surfaces', 'large, heavy, bulky, complicated, and time consuming to setup and use']"
283,3,283_crashing_viruses_malware_software,"['crashing', 'viruses', 'malware', 'software', 'activate', 'sensors', 'inconvenience', 'protection', 'manually', 'some']","['inconvenience caused by wearable protection devices', 'some sensors require individuals to manually activate an alarm', 'software viruses and other malware can result in crashing of the device']"
284,3,284_vehicle_autonomous_demand_summon,"['vehicle', 'autonomous', 'demand', 'summon', 'specialized', 'transport', 'incapacitated', 'usage', 'injured', 'large']","['injured or incapacitated and be unable to summon assistance', 'require a large or specialized vehicle for transport', 'low demand for autonomous vehicle usage']"
285,3,285_battery_replacement_style_charging,"['battery', 'replacement', 'style', 'charging', 'adds', 'initiated', 'this', 'form', 'type', 'subject']","['only one style or type of alert is initiated', 'device is subject to frequent charging or battery replacement', 'storage for this power in battery form adds weight']"
286,3,286_acute_fear_effect_psychological,"['acute', 'fear', 'effect', 'psychological', 'leads', 'vulnerable', 'lead', 'situations', 'falls', 'effects']","['vulnerable to monitoring of falls and/or other emergency situations', 'acute falls leads to high psychological effect of fear', 'acute falls lead to high psychological effects of fear']"
287,3,287_ectopic_pregnancy__,"['ectopic', 'pregnancy', '', '', '', '', '', '', '', '']","['ectopic pregnancy', 'ectopic pregnancy', 'ectopic pregnancy']"
288,3,288_connection_weather_bluetooth_factors,"['connection', 'weather', 'bluetooth', 'factors', 'wi', 'fi', 'conventional', 'personal', 'system', 'response']","['weather factors', 'failure of the bluetooth connection or the wi-fi connection in the conventional personal emergency response system', 'weather factors']"
289,3,289_maximal_fastening_secure_reliability,"['maximal', 'fastening', 'secure', 'reliability', 'error', 'subject', 'components', 'large', 'human', 'to']","['subject to human error', 'maximal reliability', 'secure fastening of large components']"
290,3,290_us_deaths_125_000,"['us', 'deaths', '125', '000', 'inconvenient', 'each', 'annually', 'approximately', 'year', 'move']","['inconvenient to move the patient', '125,000 deaths in the us annually', 'approximately 125,000 deaths in the us each year']"
291,3,291_power_consumption_desires_communicate,"['power', 'consumption', 'desires', 'communicate', 'worn', 'independently', 'monitor', 'subject', 'prone', 'possible']","['prone to failure in power-loss and other emergency situations', 'power consumption of the subject-worn device will be significant', 'need to monitor and communicate with a person that desires to live as independently as possible']"
292,3,292_eat_forgetting_skill_technological,"['eat', 'forgetting', 'skill', 'technological', 'operate', 'more', 'require', 'to', '', '']","['require more technological skill to operate', 'forgetting to eat', 'forgetting to eat']"
293,3,293_adequately_support_their_weight,"['adequately', 'support', 'their', 'weight', 'unable', 'control', 'weak', 'too', 'legs', 'own']","['unable to adequately control their balance', 'unable to support their weight on their legs', 'people who are too weak to support their own weight in standing']"
294,3,294_gait_uneven_normally_inconsistent,"['gait', 'uneven', 'normally', 'inconsistent', 'move', 'ability', 'lack', 'to', 'the', '']","['lack the ability to move normally', 'inconsistent gait', 'uneven gait']"
295,3,295_basis_operated_incubator_shape,"['basis', 'operated', 'incubator', 'shape', 'deformation', 'forget', 'unwanted', 'set', 'bending', 'cell']","['unwanted bending', 'cell shape deformation', 'current incubator systems may be operated on a ‘set and forget’ basis']"
296,3,296_locomotion_stabilizing_too_heavy,"['locomotion', 'stabilizing', 'too', 'heavy', 'manual', 'particularly', 'walkers', 'such', 'can', 'difficult']","['stabilizing such walkers can be particularly difficult', 'too heavy for manual locomotion', 'too heavy for manual locomotion']"
297,3,297_dropping_ups_misidentification_mix,"['dropping', 'ups', 'misidentification', 'mix', 'samples', 'canvas', 'biological', 'sling', 'deterioration', 'lead']","['physical deterioration', 'patient mix ups or misidentification of biological samples', 'canvas sling may lead to dropping the patient out']"
298,3,298_mechanics_swings_forcing_basically,"['mechanics', 'swings', 'forcing', 'basically', 'altered', 'independently', 'seat', 'gait', 'stand', 'down']","['insufficient support for walking independently', 'altered gait mechanics', 'seat swings down forcing the user to basically stand on their own']"
299,3,299_compelled_decline_cognitive_facility,"['compelled', 'decline', 'cognitive', 'facility', 'assisted', 'age', 'related', 'move', 'living', 'their']","['age-related cognitive decline', 'age-related cognitive decline', 'compelled to move from their home to an assisted-living facility']"
300,3,300_exertion_lifted_lifts_undue,"['exertion', 'lifted', 'lifts', 'undue', 'frequently', 'transferred', 'must', 'another', 'bulky', 'lift']","['patient lifts are generally expensive, bulky and difficult to use', 'must be frequently lifted and transferred', 'difficult for one person to lift another without undue exertion']"
301,3,301_degeneration_carers_happen_back,"['degeneration', 'carers', 'happen', 'back', 'frequently', 'joint', 'accidents', 'injury', 'to', 'of']","['back injury', 'accidents of back injury frequently happen to carers', 'joint degeneration']"
302,3,302_pneumonia_late_increases_admission,"['pneumonia', 'late', 'increases', 'admission', 'risk', 'the', 'of', '', '', '']","['pneumonia', 'late admission increases the risk of pneumonia', 'late admission increases the risk of pneumonia']"
303,3,303_wireless_transmitter_necessity_communications,"['wireless', 'transmitter', 'necessity', 'communications', 'present', 'worn', 'alert', 'limitations', 'elders', 'devices']","['monitoring elders', 'necessity of body worn transmitter alert devices', 'limitations of present wireless communications devices']"
304,3,304_dementia___,"['dementia', '', '', '', '', '', '', '', '', '']","['dementia', 'dementia', 'dementia']"
305,3,305_subscribers_97_signal_service,"['subscribers', '97', 'signal', 'service', 'activated', 'positive', 'never', 'false', 'alarm', 'pers']","['high false alarm rate', 'false positive signal', '97% of pers subscribers never activated a response service after falling']"
306,3,306_hire_demands_shortage_providers,"['hire', 'demands', 'shortage', 'providers', 'giver', 'care', 'physical', 'need', 'home', 'health']","['care giver shortage', 'physical demands on care providers', 'need to hire home health care']"
307,3,307_alzheimer_disease_parkinson_such,"['alzheimer', 'disease', 'parkinson', 'such', 'subject', 'dementia', 'also', 'difficulties', 'as', 'diseases']","[""chronic diseases such as parkinson's disease"", ""cognitive difficulties such as alzheimer's disease or dementia"", ""seniors are also subject to alzheimer's disease""]"
308,3,308_extra_needing_perform_decreased,"['extra', 'needing', 'perform', 'decreased', 'capacity', 'certain', 'activity', 'when', 'help', 'activities']","['reduced capacity', 'when needing extra help to perform certain home activities', 'decreased activity']"
309,3,309_cardiovascular_deaths_125_early,"['cardiovascular', 'deaths', '125', 'early', '000', 'death', 'disease', 'increased', 'risk', 'of']","['risk of early death', 'increased risk of cardiovascular disease', '125,000 deaths']"
310,3,310_watching_toileting_suited_bathing,"['watching', 'toileting', 'suited', 'bathing', 'typical', 'neglect', 'furniture', 're', 'bath', 'them']","['elders neglect re-wearing when getting out of bed or bath', 'typical toileting, bathing, and furniture in the home are not suited for persons who have limited strength and mobility', 'caregiver might not be watching them at all times']"
311,3,311_memory_reduction_function_cognitive,"['memory', 'reduction', 'function', 'cognitive', 'increasing', 'age', 'loss', 'with', 'in', 'and']","['memory loss increasing with age', 'reduction in memory and cognitive function', 'reduction in memory and cognitive function']"
312,3,312_disability_sensed_parameters_transmission,"['disability', 'sensed', 'parameters', 'transmission', 'initiated', 'permanent', 'external', 'vital', 'storage', 'has']","['increased disease and disability rates', 'permanent disability', 'the transmission of the sensed vital parameters to the external storage devices has to be initiated by the elderly patient']"
313,2,313_transferable_unviable_efficiencies_stage,"['transferable', 'unviable', 'efficiencies', 'stage', 'producing', 'embryos', 'relatively', 'low', 'of', '']","['unviable embryos', 'relatively low efficiencies of producing transferable stage embryos']"
314,2,314_putting_operations_catastrophic_consequences,"['putting', 'operations', 'catastrophic', 'consequences', 'health', 'at', 'their', 'risk', '', '']","['catastrophic health consequences', 'operations putting their health at risk']"
315,2,315_uselessness_telecommunications_stretched_congested,"['uselessness', 'telecommunications', 'stretched', 'congested', 'overloaded', 'networks', 'were', 'phone', 'traditional', 'into']","['phone networks congested into uselessness', 'traditional telecommunications were stretched and overloaded']"
316,2,316_elapse_amounts_discovered_before,"['elapse', 'amounts', 'discovered', 'before', 'disorder', 'significant', 'they', 'implantation', 'may', 'time']","['disorder of implantation', 'significant amounts of time may elapse before they are discovered']"
317,2,317_foot_electroshock_comprising_bracelet,"['foot', 'electroshock', 'comprising', 'bracelet', 'ankle', 'surgeries', 'include', 'mechanism', 'unit', 'fail']","['instability when used with foot surgeries', 'prior art devices fail to include a monitored unit comprising an ankle bracelet with an electroshock mechanism']"
318,2,318_managing_parents_faced_little,"['managing', 'parents', 'faced', 'little', 'giver', 'space', 'additional', 'between', 'challenges', 'risks']","['very little space between the user and the care giver', 'parents are faced with additional challenges in managing the risks']"
319,2,319_larceny_relatively_expensive_,"['larceny', 'relatively', 'expensive', '', '', '', '', '', '', '']","['relatively expensive', 'larceny']"
320,2,320_arrested_transplanted_processes_offices,"['arrested', 'transplanted', 'processes', 'offices', 'freezing', 'egg', 'blastocyst', 'doctor', 'as', 'many']","['arrested development of the transplanted blastocyst', ""ivf or egg freezing processes can require as many as 9 or more visits to the doctor's offices""]"
321,2,321_toll_results_couples_emotional,"['toll', 'results', 'couples', 'emotional', 'negative', 'condition', 'have', 'pregnancy', 'infertility', 'on']","['infertility condition', 'emotional toll negative pregnancy results have on couples']"
322,2,322_object_distant_nearby_takes,"['object', 'distant', 'nearby', 'takes', 'clamping', 'focus', 'part', 'change', 'weak', 'one']","['weak part of the clamping device', ""the need to change one's focus from a distant object to a nearby object takes time""]"
323,2,323_staying_fifth_hour_admitted,"['staying', 'fifth', 'hour', 'admitted', 'floor', 'one', 'after', 'elders', 'hospital', 'over']","['fall-related injuries', 'one fifth of falling elders are admitted to hospital after staying on the floor for over one hour']"
324,2,324_variability_performance_unsuitable_functional,"['variability', 'performance', 'unsuitable', 'functional', 'wheelchair', 'users', 'for', 'of', '', '']","['unsuitable for wheelchair users', 'variability of functional performance']"
325,2,325_postures_locomotion_awkward_too,"['postures', 'locomotion', 'awkward', 'too', 'heavy', 'manual', 'required', 'methods', 'other', 'by']","['too heavy for manual locomotion', 'awkward postures required by other methods']"
326,2,326_irreversible_old_trauma_even,"['irreversible', 'old', 'trauma', 'even', 'damage', 'serious', 'death', 'severe', 'people', 'injuries']","['serious injuries to the old people', 'trauma, severe and irreversible health damage, or even death']"
327,2,327_attempt_put_during_injury,"['attempt', 'put', 'during', 'injury', 'caregiver', 'themselves', 'risk', 'at', 'the', 'of']","['risk of injury to the caregiver', 'put themselves at risk of injury during the attempt']"
328,2,328_ages_material_children_time,"['ages', 'material', 'children', 'time', 'with', '', '', '', '', '']","['children', 'material ages with time']"
329,2,329_nearly_induced_48_annual,"['nearly', 'induced', '48', 'annual', 'hospitalization', 'unnecessary', 'billion', 'result', 'costs', 'medication']","['nearly $48 billion in annual costs result from unnecessary medication-induced hospitalization', 'nearly $48 billion in annual costs result from unnecessary medication-induced hospitalization']"
330,2,330_prohibitive_considerable_costs_cost,"['prohibitive', 'considerable', 'costs', 'cost', '', '', '', '', '', '']","['considerable cost', 'prohibitive costs']"
331,2,331_collapsibility_limited__,"['collapsibility', 'limited', '', '', '', '', '', '', '', '']","['limited collapsibility', 'limited collapsibility']"
332,2,332_but_fallen_50_those,"['but', 'fallen', '50', 'those', 'suffer', 'real', 'getting', 'who', 'assistance', 'up']","['50% of those people who fall require assistance', 'individuals that have fallen and suffer no real injuries but need assistance in getting up']"
333,2,333_sore_closed_backwards_head,"['sore', 'closed', 'backwards', 'head', 'shear', 'users', 'bed', 'falling', 'injury', 'injuries']","['shear injury to a bed sore', 'closed head injuries from users falling backwards']"
334,2,334_nausea_substantial_discomfort_,"['nausea', 'substantial', 'discomfort', '', '', '', '', '', '', '']","['substantial discomfort', 'nausea']"
335,2,335_reliably_model_icsi_predict,"['reliably', 'model', 'icsi', 'predict', 'treatment', 'successful', 'chance', 'ivf', 'can', 'cost']","['high cost of ivf treatment', 'need for a model that can more reliably predict the chance of a successful ivf/icsi treatment']"
336,2,336_shortage_epidemic_workforce_giver,"['shortage', 'epidemic', 'workforce', 'giver', 'nursing', 'care', 'in', 'the', '', '']","['care giver shortage', 'epidemic shortage in the nursing workforce']"
337,2,337_mainly_experiencing_used_pers,"['mainly', 'experiencing', 'used', 'pers', 'after', 'wearable', 'fall', 'are', '', '']","['wearable pers are used mainly after experiencing a fall', 'wearable pers are used mainly after experiencing a fall']"
