Topic,Count,Name,Representation,Representative_Docs
260,3,260_phone_uselessness_initiate_congested,"['phone', 'uselessness', 'initiate', 'congested', 'networks', 'calls', 'consuming', 'time', 'loss', '']","['phone loss', 'calls phone initiate consuming time', 'networks phone uselessness congested']"
261,3,261_attack_progress_prevent_occurring,"['attack', 'progress', 'prevent', 'occurring', 'security', '', '', '', '', '']","['security', 'attack progress', 'prevent attack occurring']"
262,3,262_autoimmune_reactions_autoantibodies_increased,"['autoimmune', 'reactions', 'autoantibodies', 'increased', '', '', '', '', '', '']","['autoantibodies increased', 'autoimmune reactions', 'autoimmune reactions']"
263,3,263_advanced_age__,"['advanced', 'age', '', '', '', '', '', '', '', '']","['advanced age', 'advanced age', 'advanced age']"
264,3,264_tub_enter_enable_bathtub,"['tub', 'enter', 'enable', 'bathtub', 'bather', 'bath', 'situations', 'getting', 'difficulty', 'assistance']","['bathtub bather assistance enable enter', 'tub bath patient situations difficulty', 'tub bath situations difficulty getting']"
265,3,265_stigma_surrounding_stigmatizing_character,"['stigma', 'surrounding', 'stigmatizing', 'character', 'invalid', 'attached', 'mental', 'use', 'health', '']","['stigmatizing character use attached', 'stigma mental health surrounding', 'stigma invalid']"
266,3,266_date_relevant_information_lack,"['date', 'relevant', 'information', 'lack', '', '', '', '', '', '']","['information lack relevant date', 'information lack relevant date', 'information lack relevant date']"
267,3,267_transmitted_transmission_server_externally,"['transmitted', 'transmission', 'server', 'externally', 'data', 'private', 'set', 'remote', 'large', 'information']","['private remote server transmission information', 'data transmitted large', 'externally transmitted data set']"
268,3,268_pers_utilize_efficacy_failing,"['pers', 'utilize', 'efficacy', 'failing', 'rely', 'personal', 'systems', 'response', 'emergency', '']","['pers emergency systems personal response', 'pers emergency efficacy systems failing', 'pers emergency systems rely utilize']"
269,3,269_erroneously_pedometers_movements_record,"['erroneously', 'pedometers', 'movements', 'record', 'walking', '', '', '', '', '']","['pedometers movements walking record erroneously', 'pedometers movements walking record erroneously', 'pedometers movements walking record erroneously']"
270,3,270_motion_extended_range_period,"['motion', 'extended', 'range', 'period', 'decreased', 'time', '', '', '', '']","['motion period extended time', 'motion decreased range', 'motion range']"
271,3,271_decreased_wearer_participation_activity,"['decreased', 'wearer', 'participation', 'activity', 'level', 'active', 'physical', '', '', '']","['decreased activity', 'participation wearer active', 'decreased activity physical level']"
272,3,272_continuity_consistency_questions_regarding,"['continuity', 'consistency', 'questions', 'regarding', 'properly', 'monitor', 'monitoring', 'compliance', 'failure', '']","['compliance failure monitor properly', 'monitoring consistency continuity', 'monitoring consistency continuity questions regarding']"
273,3,273_constraints_quantity_scope_calculation,"['constraints', 'quantity', 'scope', 'calculation', 'financial', 'restrictions', 'data', '', '', '']","['constraints financial', 'restrictions data scope calculation quantity', 'constraints financial']"
274,3,274_goods_willing_buyers_buy,"['goods', 'willing', 'buyers', 'buy', 'difficulties', '', '', '', '', '']","['buyers goods buy willing difficulties', 'buyers goods buy willing difficulties', 'buyers goods buy willing difficulties']"
275,3,275_unsafe_uncomfortable_patient_,"['unsafe', 'uncomfortable', 'patient', '', '', '', '', '', '', '']","['uncomfortable patient unsafe', 'uncomfortable patient unsafe', 'uncomfortable patient unsafe']"
276,3,276_rise_ground_easily_impossible,"['rise', 'ground', 'easily', 'impossible', 'feet', 'floor', 'difficult', 'inability', 'conditions', '']","['rise inability easily', 'feet rise difficult impossible', 'ground floor rise conditions difficult']"
277,3,277_putting_operations_risk_patient,"['putting', 'operations', 'risk', 'patient', 'health', '', '', '', '', '']","['risk patient', 'risk operations health putting', 'risk patient']"
278,3,278_hypotonia_breaking_cells_muscle,"['hypotonia', 'breaking', 'cells', 'muscle', 'overload', 'causes', 'compression', 'muscles', '', '']","['muscles overload', 'hypotonia muscle', 'compression muscle cells breaking causes']"
279,3,279_spent_delayed_manner_length,"['spent', 'delayed', 'manner', 'length', 'immobile', 'smartphone', 'push', 'time', 'button', 'use']","['devices button push time', 'smartphone delayed time use manner', 'immobile time length spent']"
280,3,280_skin_tears_breakdown_shear,"['skin', 'tears', 'breakdown', 'shear', '', '', '', '', '', '']","['shear skin', 'tears skin', 'skin breakdown']"
281,3,281_necessities_unmet_medical_need,"['necessities', 'unmet', 'medical', 'need', '', '', '', '', '', '']","['medical unmet need', 'necessities medical', 'necessities medical']"
282,3,282_oneself_likewise_fades_autonomy,"['oneself', 'likewise', 'fades', 'autonomy', 'affront', 'perceive', 'type', 'self', 'ability', 'care']","['self ability care', 'oneself care ability fades likewise', 'autonomy care perceive affront type']"
283,3,283_pills_administrated_set_prepare,"['pills', 'administrated', 'set', 'prepare', 'confusion', 'pillboxes', 'effort', 'use', 'high', '']","['pillboxes prepare effort use high', 'pills administrated confusion set', 'pills administrated confusion set']"
284,3,284_manipulating_assistants_requiring_capable,"['manipulating', 'assistants', 'requiring', 'capable', 'using', 'difficulties', 'users', 'manual', 'device', 'help']","['devices manual assistance person requiring', 'device individual capable using help', 'device assistants manipulating users difficulties']"
285,3,285_designed_setting_modification_required,"['designed', 'setting', 'modification', 'required', 'home', 'physical', '', '', '', '']","['modification physical home required', 'setting home designed', 'setting home designed']"
286,3,286_disabilities_prevalence_disability_related,"['disabilities', 'prevalence', 'disability', 'related', 'increased', 'age', 'diseases', 'disease', 'rates', '']","['disability disease rates increased', 'disabilities age diseases related', 'disabilities prevalence age related increased']"
287,3,287_jostling_patient__,"['jostling', 'patient', '', '', '', '', '', '', '', '']","['jostling patient', 'jostling patient', 'jostling patient']"
288,3,288_surface_suspension_rough_outdoor,"['surface', 'suspension', 'rough', 'outdoor', 'trouble', 'surfaces', 'work', 'moving', 'mobility', '']","['moving surface', 'suspension mobility surfaces outdoor rough', 'moving work surface trouble']"
289,3,289_powered_electricity_options_require,"['powered', 'electricity', 'options', 'require', 'power', '', '', '', '', '']","['powered electricity power options require', 'electricity powered options require', 'electricity powered options require']"
290,3,290_certainly_portable_large_expensive,"['certainly', 'portable', 'large', 'expensive', '', '', '', '', '', '']","['portable', 'portable expensive large certainly', 'portable expensive large certainly']"
291,3,291_declines_responses_orientation_awareness,"['declines', 'responses', 'orientation', 'awareness', 'severe', '', '', '', '', '']","['orientation responses awareness declines severe', 'orientation responses awareness declines severe', 'orientation responses awareness declines severe']"
292,3,292_ailment_severe_physical_,"['ailment', 'severe', 'physical', '', '', '', '', '', '', '']","['ailment severe physical', 'ailment severe physical', 'ailment severe physical']"
293,3,293_requires_efficiently_operation_input,"['requires', 'efficiently', 'operation', 'input', 'substantially', 'handle', 'persons', 'minimal', 'human', '']","['minimal input human substantially', 'requires efficiently persons handle', 'operation requires persons']"
294,3,294_safety_stand_diminished_dangerous,"['safety', 'stand', 'diminished', 'dangerous', 'issues', 'patient', 'medical', 'difficulty', '', '']","['safety patient issues', 'patient stand medical dangerous difficulty', 'safety patient diminished']"
295,3,295_ohss_risk__,"['ohss', 'risk', '', '', '', '', '', '', '', '']","['risk ohss', 'risk ohss', 'risk ohss']"
296,3,296_dangerous_situation_potentially_,"['dangerous', 'situation', 'potentially', '', '', '', '', '', '', '']","['dangerous situation', 'dangerous situation potentially', 'dangerous situation potentially']"
297,3,297_hour_requirement_carry_times,"['hour', 'requirement', 'carry', 'times', 'change', 'certain', 'capabilities', 'help', 'require', 'individual']","['times require help certain', 'carry requirement times user', 'capabilities hour individual change']"
298,3,298_occurred_detrimental_event_timely,"['occurred', 'detrimental', 'event', 'timely', 'detect', 'monitored', 'events', 'detection', 'adverse', 'need']","['adverse timely events detection need', 'monitored event detrimental person', 'detect event occurred']"
299,3,299_hearing_hard_poor_increased,"['hearing', 'hard', 'poor', 'increased', 'patients', 'loss', 'difficulty', '', '', '']","['hearing patients poor hard', 'hearing loss increased', 'hearing difficulty']"
300,2,300_sterility_antibodies_sperm_anti,"['sterility', 'antibodies', 'sperm', 'anti', '', '', '', '', '', '']","['sterility', 'sperm antibodies anti']"
301,2,301_diabetes___,"['diabetes', '', '', '', '', '', '', '', '', '']","['diabetes', 'diabetes']"
302,2,302_trays_tv_smaller_clamping,"['trays', 'tv', 'smaller', 'clamping', 'surfaces', 'forces', 'large', 'device', 'limited', '']","['clamping forces device large', 'trays surfaces tv limited smaller']"
303,2,303_nosocomial_infections_pneumonia_,"['nosocomial', 'infections', 'pneumonia', '', '', '', '', '', '', '']","['pneumonia', 'nosocomial infections']"
304,2,304_tripping_trip_hazards_hazard,"['tripping', 'trip', 'hazards', 'hazard', '', '', '', '', '', '']","['hazard trip', 'tripping hazards']"
305,2,305_misuse_exploitation_potential_risk,"['misuse', 'exploitation', 'potential', 'risk', '', '', '', '', '', '']","['exploitation risk', 'misuse potential']"
306,2,306_lifts_ramps_elevators_transporting,"['lifts', 'ramps', 'elevators', 'transporting', 'transportation', 'access', 'difficulty', '', '', '']","['lifts transporting difficulty', 'elevators ramps access transportation lifts']"
307,2,307_traumas_head_trauma_associated,"['traumas', 'head', 'trauma', 'associated', '', '', '', '', '', '']","['trauma associated', 'traumas head']"
308,2,308_variability_pers_conventional_heart,"['variability', 'pers', 'conventional', 'heart', 'information', 'wearable', 'systems', 'devices', 'emergency', '']","['pers emergency wearable devices systems', 'pers variability information heart conventional']"
309,2,309_aneuploidy_chromosomal_predict_abnormalities,"['aneuploidy', 'chromosomal', 'predict', 'abnormalities', 'inability', 'rates', '', '', '', '']","['aneuploidy predict rates inability', 'aneuploidy chromosomal abnormalities']"
310,2,310_kidnapping_abducted_result_people,"['kidnapping', 'abducted', 'result', 'people', '', '', '', '', '', '']","['abducted people', 'kidnapping result']"
311,2,311_hours_wait_immediate_help,"['hours', 'wait', 'immediate', 'help', 'assistance', '', '', '', '', '']","['immediate help', 'assistance hours wait']"
312,2,312_dangerously_pulse_blood_low,"['dangerously', 'pulse', 'blood', 'low', 'pressure', 'high', 'rates', '', '', '']","['dangerously low high pressure blood', 'pulse dangerously high rates low']"
