Topic,Count,Name,Representation,Representative_Docs
258,3,258_discrimination_countries_illegal_certain,"['discrimination', 'countries', 'illegal', 'certain', '', '', '', '', '', '']","['illegal countries certain', 'discrimination', 'discrimination']"
259,3,259_targeting_helpless_victim_individual,"['targeting', 'helpless', 'victim', 'individual', '', '', '', '', '', '']","['victim helpless', 'targeting individual', 'targeting individual']"
260,3,260_dangerously_blood_saturation_pulse,"['dangerously', 'blood', 'saturation', 'pulse', 'oxygen', 'low', 'pressure', 'high', 'rates', '']","['pulse dangerously high rates low', 'dangerously low high pressure blood', 'oxygen saturation blood low']"
261,3,261_ailment_severe_physical_,"['ailment', 'severe', 'physical', '', '', '', '', '', '', '']","['ailment severe physical', 'ailment severe physical', 'ailment severe physical']"
262,3,262_certainly_portable_large_expensive,"['certainly', 'portable', 'large', 'expensive', '', '', '', '', '', '']","['portable', 'portable expensive large certainly', 'portable expensive large certainly']"
263,3,263_oneself_likewise_fades_autonomy,"['oneself', 'likewise', 'fades', 'autonomy', 'affront', 'perceive', 'type', 'self', 'ability', 'care']","['self ability care', 'autonomy care perceive affront type', 'oneself care ability fades likewise']"
264,3,264_extremities_lower_weakening_use,"['extremities', 'lower', 'weakening', 'use', 'limited', '', '', '', '', '']","['weakening extremities lower', 'extremities lower limited use', 'extremities lower limited use']"
265,3,265_manipulating_assistants_requiring_capable,"['manipulating', 'assistants', 'requiring', 'capable', 'using', 'difficulties', 'users', 'manual', 'device', 'help']","['devices manual assistance person requiring', 'device individual capable using help', 'device assistants manipulating users difficulties']"
266,3,266_attack_heart__,"['attack', 'heart', '', '', '', '', '', '', '', '']","['heart attack', 'heart attack', 'heart attack']"
267,3,267_dependency_members_staff_dependence,"['dependency', 'members', 'staff', 'dependence', 'number', 'limited', 'care', '', '', '']","['dependence care', 'staff members limited number', 'dependency']"
268,3,268_goods_willing_buyers_buy,"['goods', 'willing', 'buyers', 'buy', 'difficulties', '', '', '', '', '']","['buyers goods buy willing difficulties', 'buyers goods buy willing difficulties', 'buyers goods buy willing difficulties']"
269,3,269_designed_setting_modification_required,"['designed', 'setting', 'modification', 'required', 'home', 'physical', '', '', '', '']","['modification physical home required', 'setting home designed', 'setting home designed']"
270,3,270_input_activate_summoning_summoned,"['input', 'activate', 'summoning', 'summoned', 'summon', 'manually', 'aid', 'manual', 'methods', 'assistance']","['summoning manual aid methods', 'input activate summon assistance manually', 'activate input assistance summoned unable']"
271,3,271_jostling_patient__,"['jostling', 'patient', '', '', '', '', '', '', '', '']","['jostling patient', 'jostling patient', 'jostling patient']"
272,3,272_nosocomial_infections_resistant_staph,"['nosocomial', 'infections', 'resistant', 'staph', 'antibiotic', 'pneumonia', '', '', '', '']","['pneumonia', 'nosocomial antibiotic infections staph resistant', 'nosocomial infections']"
273,3,273_partially_assists_assist_smaller,"['partially', 'assists', 'assist', 'smaller', 'caretakers', 'children', 'remote', 'unable', 'living', 'need']","['remote children assists need living', 'assist care unable partially', 'caretakers individuals smaller assist difficult']"
274,3,274_drying_washing_improper_environments,"['drying', 'washing', 'improper', 'environments', 'hygiene', 'bad', '', '', '', '']","['hygiene bad', 'drying washing environments improper', 'drying washing environments improper']"
275,3,275_vehicle_technical_crashes_failure,"['vehicle', 'technical', 'crashes', 'failure', '', '', '', '', '', '']","['crashes vehicle', 'vehicle failure technical', 'vehicle failure technical']"
276,3,276_unassisted_tasks_perform_circulatory,"['unassisted', 'tasks', 'perform', 'circulatory', 'physiological', 'complications', 'problems', '', '', '']","['circulatory problems', 'complications physiological tasks unassisted perform', 'complications physiological tasks unassisted perform']"
277,3,277_summon_incapacitated_suffering_unable,"['summon', 'incapacitated', 'suffering', 'unable', 'condition', 'injured', 'assistance', '', '', '']","['incapacitated injured summon assistance unable', 'incapacitated summon suffering condition unable', 'incapacitated summon suffering condition unable']"
278,3,278_terrain_typical_heavier_approaches,"['terrain', 'typical', 'heavier', 'approaches', 'traverse', 'hopping', 'impossible', 'limit', 'challenging', 'used']","['hopping older impossible difficult heavier', 'terrain approaches limit typical', 'terrain traverse dangerous challenging used']"
279,3,279_heart_disease__,"['heart', 'disease', '', '', '', '', '', '', '', '']","['disease heart', 'disease heart', 'disease heart']"
280,3,280_unstable_losing_control_device,"['unstable', 'losing', 'control', 'device', 'potentially', 'use', '', '', '', '']","['control device losing', 'unstable device', 'unstable device use potentially']"
281,3,281_geriatric_prosthetic_appropriate_freely,"['geriatric', 'prosthetic', 'appropriate', 'freely', 'patients', 'moving', 'care', '', '', '']","['geriatric moving patients freely', 'geriatric prosthetic patients care appropriate', 'geriatric prosthetic patients care appropriate']"
282,3,282_children_scuba_divers_left,"['children', 'scuba', 'divers', 'left', '', '', '', '', '', '']","['children', 'scuba divers children left', 'children']"
283,3,283_stigma_surrounding_stigmatizing_character,"['stigma', 'surrounding', 'stigmatizing', 'character', 'invalid', 'attached', 'mental', 'use', 'health', '']","['stigmatizing character use attached', 'stigma mental health surrounding', 'stigma invalid']"
284,3,284_bathing_toileting_furniture_bedridden,"['bathing', 'toileting', 'furniture', 'bedridden', 'strength', 'mobility', 'people', 'limited', '', '']","['bathing bedridden mobility people limited', 'toileting mobility bathing furniture strength', 'toileting mobility bathing furniture strength']"
285,3,285_hour_requirement_carry_times,"['hour', 'requirement', 'carry', 'times', 'change', 'certain', 'capabilities', 'help', 'require', 'individual']","['times require help certain', 'carry requirement times user', 'capabilities hour individual change']"
286,3,286_surface_suspension_rough_outdoor,"['surface', 'suspension', 'rough', 'outdoor', 'trouble', 'surfaces', 'work', 'moving', 'mobility', '']","['moving surface', 'suspension mobility surfaces outdoor rough', 'moving work surface trouble']"
287,3,287_post_surgery_injury_,"['post', 'surgery', 'injury', '', '', '', '', '', '', '']","['injury surgery', 'surgery post', 'surgery post']"
288,3,288_pers_utilize_efficacy_failing,"['pers', 'utilize', 'efficacy', 'failing', 'rely', 'personal', 'systems', 'response', 'emergency', '']","['pers emergency systems personal response', 'pers emergency systems rely utilize', 'pers emergency efficacy systems failing']"
289,3,289_lifts_reluctance_passivate_lowering,"['lifts', 'reluctance', 'passivate', 'lowering', 'market', 'use', 'patients', 'lifting', 'patient', 'limited']","['lifting lowering patients limited use', 'lifts patient reluctance use', 'lifts patients patient market passivate']"
290,3,290_unknown_preterm_cancer_early,"['unknown', 'preterm', 'cancer', 'early', 'delivery', 'long', 'death', 'term', 'risk', 'increased']","['risk death early', 'cancer risk long unknown term', 'preterm risk delivery increased']"
291,3,291_uneasy_hard_transfers_little,"['uneasy', 'hard', 'transfers', 'little', 'store', 'transfer', 'assistance', '', '', '']","['transfer hard', 'transfers assistance little', 'transfer uneasy store']"
292,3,292_requires_efficiently_operation_input,"['requires', 'efficiently', 'operation', 'input', 'substantially', 'handle', 'persons', 'minimal', 'human', '']","['minimal input human substantially', 'operation requires persons', 'requires efficiently persons handle']"
293,3,293_occurred_detrimental_event_timely,"['occurred', 'detrimental', 'event', 'timely', 'detect', 'monitored', 'events', 'detection', 'adverse', 'need']","['adverse timely events detection need', 'monitored event detrimental person', 'detect event occurred']"
294,3,294_ineffective_ease_use_difficult,"['ineffective', 'ease', 'use', 'difficult', '', '', '', '', '', '']","['difficult use', 'ease use', 'ineffective difficult use']"
295,3,295_efforts_combined_effort_unable,"['efforts', 'combined', 'effort', 'unable', 'required', 'people', '', '', '', '']","['effort required', 'efforts unable people combined', 'efforts unable people combined']"
296,3,296_hearing_hard_poor_increased,"['hearing', 'hard', 'poor', 'increased', 'patients', 'loss', 'difficulty', '', '', '']","['hearing patients poor hard', 'hearing loss increased', 'hearing difficulty']"
297,3,297_diseases_suffering_geriatric_increase,"['diseases', 'suffering', 'geriatric', 'increase', 'related', 'age', 'problems', 'increased', 'health', '']","['age health problems related', 'geriatric diseases suffering increased', 'diseases age increase related']"
298,3,298_floor_fifth_elders_hospital,"['floor', 'fifth', 'elders', 'hospital', 'falling', 'fall', '', '', '', '']","['elders hospital falling floor fifth', 'falling fall elders hospital floor', 'falling fall elders hospital floor']"
299,3,299_declines_responses_orientation_awareness,"['declines', 'responses', 'orientation', 'awareness', 'severe', '', '', '', '', '']","['orientation responses awareness declines severe', 'orientation responses awareness declines severe', 'orientation responses awareness declines severe']"
300,3,300_autoimmune_reactions_autoantibodies_increased,"['autoimmune', 'reactions', 'autoantibodies', 'increased', '', '', '', '', '', '']","['autoantibodies increased', 'autoimmune reactions', 'autoimmune reactions']"
301,3,301_erroneously_pedometers_movements_record,"['erroneously', 'pedometers', 'movements', 'record', 'walking', '', '', '', '', '']","['pedometers movements walking record erroneously', 'pedometers movements walking record erroneously', 'pedometers movements walking record erroneously']"
302,3,302_skin_tears_breakdown_shear,"['skin', 'tears', 'breakdown', 'shear', '', '', '', '', '', '']","['shear skin', 'skin breakdown', 'tears skin']"
303,3,303_motion_extended_range_period,"['motion', 'extended', 'range', 'period', 'decreased', 'time', '', '', '', '']","['motion period extended time', 'motion decreased range', 'motion range']"
304,3,304_continuity_consistency_questions_regarding,"['continuity', 'consistency', 'questions', 'regarding', 'properly', 'monitor', 'monitoring', 'compliance', 'failure', '']","['compliance failure monitor properly', 'monitoring consistency continuity questions regarding', 'monitoring consistency continuity']"
305,3,305_constraints_quantity_scope_calculation,"['constraints', 'quantity', 'scope', 'calculation', 'financial', 'restrictions', 'data', '', '', '']","['constraints financial', 'restrictions data scope calculation quantity', 'constraints financial']"
306,3,306_spent_delayed_manner_length,"['spent', 'delayed', 'manner', 'length', 'immobile', 'smartphone', 'push', 'button', 'time', 'use']","['devices button push time', 'immobile time length spent', 'smartphone delayed time use manner']"
307,3,307_activity_video_minimum_analysis,"['activity', 'video', 'minimum', 'analysis', 'measuring', 'wear', 'challenging', 'assessment', 'physical', 'human']","['physical measuring activity challenging', 'wear activity physical minimum assessment', 'activity video human analysis']"
308,3,308_resources_stress_level_elders,"['resources', 'stress', 'level', 'elders', 'facilities', 'care', 'increased', 'person', 'elderly', '']","['stress elderly increased person level', 'elders stress facilities resources care', 'elders stress facilities resources care']"
309,2,309_arrangements_size_adjustable_accommodate,"['arrangements', 'size', 'adjustable', 'accommodate', 'support', 'structure', 'heavy', 'costly', '', '']","['support costly arrangements heavy', 'adjustable accommodate support structure size']"
310,2,310_tampering_tray_compartment_pillboxes,"['tampering', 'tray', 'compartment', 'pillboxes', 'filled', 'pre', 'access', 'inability', 'medications', 'medication']","['pillboxes medications compartment inability access', 'tampering tray medication pre filled']"
311,2,311_hospitals_admissions_65_10,"['hospitals', 'admissions', '65', '10', 'compliance', 'hospital', 'non', 'age', '', '']","['compliance 65 hospital age admissions', 'compliance hospitals admissions non 10']"
312,2,312_musculoskeletal_deterioration_function_decline,"['musculoskeletal', 'deterioration', 'function', 'decline', 'physical', '', '', '', '', '']","['musculoskeletal decline physical function', 'musculoskeletal deterioration']"
313,2,313_senses_impairment_tactile_fecundity,"['senses', 'impairment', 'tactile', 'fecundity', 'impaired', '', '', '', '', '']","['impaired fecundity', 'tactile senses impairment']"
314,2,314_transmitted_accurately_data_access,"['transmitted', 'accurately', 'data', 'access', 'condition', 'large', 'difficult', 'person', '', '']","['accurately condition person difficult access', 'data transmitted large']"
315,2,315_pay_technology_percent_society,"['pay', 'technology', 'percent', 'society', '65', '50', 'aging', '', '', '']","['aging society', '65 50 percent technology pay']"
316,2,316_skilled_scientific_validity_training,"['skilled', 'scientific', 'validity', 'training', 'clinical', 'brain', 'assessment', 'lack', '', '']","['assessment clinical skilled lack', 'brain training scientific validity lack']"
317,2,317_spending_needed_identification_recognize,"['spending', 'needed', 'identification', 'recognize', 'situation', 'help', 'persons', 'individual', 'time', 'person']","['individual recognize situation help needed', 'persons identification person spending time']"
318,2,318_stand_diminished_dangerous_safety,"['stand', 'diminished', 'dangerous', 'safety', 'medical', 'difficulty', 'patient', '', '', '']","['safety patient diminished', 'patient stand medical dangerous difficulty']"
319,2,319_debility_variability_performance_functional,"['debility', 'variability', 'performance', 'functional', 'general', 'problems', '', '', '', '']","['debility problems general', 'performance variability functional']"
