Topic,Count,Name,Representation,Representative_Docs
261,3,261_heart_treatment_prescribed_failure,"['heart', 'treatment', 'prescribed', 'failure', 'medication', '', '', '', '', '']","['prescribed medication treatment failure heart', 'prescribed medication treatment failure heart', 'prescribed medication treatment failure heart']"
262,3,262_goods_willing_buyers_buy,"['goods', 'willing', 'buyers', 'buy', 'difficulties', '', '', '', '', '']","['buyers goods buy willing difficulties', 'buyers goods buy willing difficulties', 'buyers goods buy willing difficulties']"
263,3,263_jostling_patient__,"['jostling', 'patient', '', '', '', '', '', '', '', '']","['jostling patient', 'jostling patient', 'jostling patient']"
264,3,264_red_passing_lights_duration,"['red', 'passing', 'lights', 'duration', 'automatically', 'light', 'traffic', '', '', '']","['duration red traffic automatically light', 'lights red passing', 'lights red passing']"
265,3,265_opportunities_lack_mobility_,"['opportunities', 'lack', 'mobility', '', '', '', '', '', '', '']","['mobility lack', 'opportunities lack', 'opportunities lack']"
266,3,266_specificity_process_intensive_total,"['specificity', 'process', 'intensive', 'total', 'time', 'consuming', '', '', '', '']","['process consuming time', 'process intensive time', 'specificity total']"
267,3,267_stationary_stable_lightweight_unstable,"['stationary', 'stable', 'lightweight', 'unstable', 'apparatus', 'portable', 'heavy', 'bulky', 'lift', 'lifting']","['lifting bulky apparatus unstable', 'equipment stationary heavy', 'lift lightweight portable stable need']"
268,3,268_climate_alarm_conditions_monitoring,"['climate', 'alarm', 'conditions', 'monitoring', 'emergency', '', '', '', '', '']","['monitoring alarm emergency climate conditions', 'monitoring alarm emergency climate conditions', 'monitoring alarm emergency climate conditions']"
269,3,269_100_costing_year_billion,"['100', 'costing', 'year', 'billion', 'estimated', '', '', '', '', '']","['billion 100 year', 'costing billion estimated 100 year', 'costing billion estimated 100 year']"
270,3,270_fast_personal_response_needs,"['fast', 'personal', 'response', 'needs', '', '', '', '', '', '']","['personal needs response fast', 'personal needs response fast', 'personal needs response fast']"
271,3,271_bathing_toileting_furniture_bedridden,"['bathing', 'toileting', 'furniture', 'bedridden', 'strength', 'mobility', 'people', 'limited', '', '']","['bathing bedridden mobility people limited', 'toileting mobility bathing furniture strength', 'toileting mobility bathing furniture strength']"
272,3,272_lh_levels_low_,"['lh', 'levels', 'low', '', '', '', '', '', '', '']","['levels low lh', 'levels low lh', 'levels low lh']"
273,3,273_children_scuba_divers_left,"['children', 'scuba', 'divers', 'left', '', '', '', '', '', '']","['children', 'scuba divers children left', 'children']"
274,3,274_stability_support_issues_balance,"['stability', 'support', 'issues', 'balance', 'body', 'reduced', 'lack', '', '', '']","['stability balance issues', 'stability support lack', 'stability body reduced']"
275,3,275_height_tv_trays_accommodating,"['height', 'tv', 'trays', 'accommodating', 'smaller', 'heights', 'adjust', 'users', 'adjustable', 'surfaces']","['trays surfaces tv limited smaller', 'heights height adjust control users', 'adjustable height device accommodating users']"
276,3,276_continuity_consistency_regarding_questions,"['continuity', 'consistency', 'regarding', 'questions', 'logging', 'routine', 'monitoring', 'activities', 'compliance', '']","['logging compliance monitoring activities routine', 'monitoring consistency continuity questions regarding', 'monitoring consistency continuity']"
277,3,277_stigma_surrounding_stigmatizing_character,"['stigma', 'surrounding', 'stigmatizing', 'character', 'invalid', 'attached', 'mental', 'use', 'health', '']","['stigmatizing character use attached', 'stigma mental health surrounding', 'stigma invalid']"
278,3,278_drying_washing_improper_environments,"['drying', 'washing', 'improper', 'environments', 'hygiene', 'bad', '', '', '', '']","['hygiene bad', 'drying washing environments improper', 'drying washing environments improper']"
279,3,279_input_activate_summoning_summoned,"['input', 'activate', 'summoning', 'summoned', 'summon', 'manually', 'aid', 'manual', 'methods', 'assistance']","['summoning manual aid methods', 'activate input assistance summoned unable', 'input activate summon assistance manually']"
280,3,280_erroneously_pedometers_movements_record,"['erroneously', 'pedometers', 'movements', 'record', 'walking', '', '', '', '', '']","['pedometers movements walking record erroneously', 'pedometers movements walking record erroneously', 'pedometers movements walking record erroneously']"
281,3,281_pedometers_store_record_data,"['pedometers', 'store', 'record', 'data', 'ability', '', '', '', '', '']","['pedometers record data store ability', 'pedometers record data store ability', 'pedometers record data store ability']"
282,3,282_unassisted_tasks_perform_circulatory,"['unassisted', 'tasks', 'perform', 'circulatory', 'physiological', 'complications', 'problems', '', '', '']","['circulatory problems', 'complications physiological tasks unassisted perform', 'complications physiological tasks unassisted perform']"
283,3,283_activity_video_minimum_analysis,"['activity', 'video', 'minimum', 'analysis', 'measuring', 'wear', 'challenging', 'assessment', 'physical', 'human']","['physical measuring activity challenging', 'activity video human analysis', 'wear activity physical minimum assessment']"
284,3,284_isolation_loneliness_period_elderly,"['isolation', 'loneliness', 'period', 'elderly', 'patient', '', '', '', '', '']","['loneliness elderly isolation patient period', 'loneliness elderly isolation patient', 'loneliness elderly isolation patient']"
285,3,285_motion_extended_range_period,"['motion', 'extended', 'range', 'period', 'decreased', 'time', '', '', '', '']","['motion period extended time', 'motion decreased range', 'motion range']"
286,3,286_repercussions_mental_social_falls,"['repercussions', 'mental', 'social', 'falls', '', '', '', '', '', '']","['falls repercussions social mental', 'falls repercussions social mental', 'falls repercussions social mental']"
287,3,287_provide_specialized_unable_patients,"['provide', 'specialized', 'unable', 'patients', 'care', 'require', '', '', '', '']","['specialized care require', 'patients provide care unable', 'patients provide care unable']"
288,3,288_families_near_longer_members,"['families', 'near', 'longer', 'members', 'household', 'family', 'challenges', 'living', 'burden', '']","['burden household family members', 'families challenges living longer near', 'families challenges living longer near']"
289,3,289_sampling_ultrasound_ecg_measuring,"['sampling', 'ultrasound', 'ecg', 'measuring', 'blood', 'timely', 'inconvenient', 'frequent', 'data', 'long']","['monitoring timely health data', 'ecg monitoring measuring inconvenient long', 'ultrasound sampling monitoring blood frequent']"
290,2,290_intuitive_action_regular_anti,"['intuitive', 'action', 'regular', 'anti', 'neglect', 'motion', '', '', '', '']","['neglect motion regular', 'intuitive action anti']"
291,2,291_discrimination_threats_social_physical,"['discrimination', 'threats', 'social', 'physical', '', '', '', '', '', '']","['threats social physical', 'discrimination']"
292,2,292_musculoskeletal_deterioration_function_decline,"['musculoskeletal', 'deterioration', 'function', 'decline', 'physical', '', '', '', '', '']","['musculoskeletal decline physical function', 'musculoskeletal deterioration']"
293,2,293_weak_limbs_hands_arms,"['weak', 'limbs', 'hands', 'arms', 'conditions', '', '', '', '', '']","['limbs weak conditions', 'arms hands weak']"
294,2,294_eldercare_resources_facilities_stress,"['eldercare', 'resources', 'facilities', 'stress', 'elders', 'large', 'fall', 'individuals', 'care', '']","['elders stress facilities resources care', 'eldercare facilities fall individuals large']"
295,2,295_intimidate_confuse_missing_users,"['intimidate', 'confuse', 'missing', 'users', 'people', '', '', '', '', '']","['missing people', 'intimidate users confuse']"
296,2,296_traverse_terrain_challenging_step,"['traverse', 'terrain', 'challenging', 'step', 'used', 'dangerous', 'detection', '', '', '']","['step detection', 'terrain traverse dangerous challenging used']"
297,2,297_purchase_pedestrian_speed_instrument,"['purchase', 'pedestrian', 'speed', 'instrument', 'motion', 'walking', '', '', '', '']","['pedestrian walking speed motion', 'instrument walking purchase']"
298,2,298_wasting_money_limiting_availability,"['wasting', 'money', 'limiting', 'availability', 'potentially', 'consuming', 'time', '', '', '']","['time consuming', 'availability wasting limiting money potentially']"
299,2,299_hold_secured_hand_clamping,"['hold', 'secured', 'hand', 'clamping', 'handle', 'position', 'device', 'user', 'devices', '']","['clamping position secured device', 'hand handle devices hold user']"
300,2,300_smaller_caretakers_raise_challenging,"['smaller', 'caretakers', 'raise', 'challenging', 'assisting', 'assist', 'difficult', 'persons', 'individuals', '']","['assisting challenging raise difficult persons', 'caretakers individuals smaller assist difficult']"
301,2,301_obtain_immediate_rapid_help,"['obtain', 'immediate', 'rapid', 'help', 'unable', 'assistance', '', '', '', '']","['immediate help', 'assistance rapid unable obtain']"
302,2,302_phone_uselessness_congested_networks,"['phone', 'uselessness', 'congested', 'networks', 'loss', '', '', '', '', '']","['phone loss', 'networks phone uselessness congested']"
303,2,303_handle_grasping_brake_attenuated,"['handle', 'grasping', 'brake', 'attenuated', 'mechanism', 'substantially', 'situations', 'ability', 'difficulty', '']","['situations ability attenuated handle substantially', 'grasping brake handle difficulty mechanism']"
304,2,304_professionals_healthcare_shortage_staff,"['professionals', 'healthcare', 'shortage', 'staff', 'burden', '', '', '', '', '']","['healthcare shortage professionals', 'healthcare staff burden professionals']"
305,2,305_tripping_trip_hazards_hazard,"['tripping', 'trip', 'hazards', 'hazard', '', '', '', '', '', '']","['hazard trip', 'tripping hazards']"
306,2,306_toil_helpers_experienced_manner,"['toil', 'helpers', 'experienced', 'manner', 'discovered', 'timely', 'time', '', '', '']","['discovered timely manner', 'helpers toil experienced time']"
307,2,307_quantity_scope_calculation_restrictions,"['quantity', 'scope', 'calculation', 'restrictions', 'constraints', 'data', 'financial', '', '', '']","['constraints financial', 'restrictions data scope calculation quantity']"
