Topic,Count,Name,Representation,Representative_Docs
267,2,267_indication_degrade_inappropriate_dramatically,"['indication', 'degrade', 'inappropriate', 'dramatically', 'status', 'physiological', 'persons', 'time', 'person', 'lack']","['inappropriate indication persons lack person', 'physiological degrade time status dramatically']"
268,2,268_pains_muscular_lumbago_,"['pains', 'muscular', 'lumbago', '', '', '', '', '', '', '']","['lumbago', 'pains muscular']"
269,2,269_elopement_fertility_reduced_,"['elopement', 'fertility', 'reduced', '', '', '', '', '', '', '']","['fertility reduced', 'elopement']"
270,2,270_smaller_caretakers_operation_requires,"['smaller', 'caretakers', 'operation', 'requires', 'assist', 'persons', 'individuals', 'difficult', '', '']","['operation requires persons', 'caretakers individuals smaller assist difficult']"
271,2,271_abduction_abducted_people_,"['abduction', 'abducted', 'people', '', '', '', '', '', '', '']","['abduction', 'abducted people']"
272,2,272_dexterity_diminishing_reduced_,"['dexterity', 'diminishing', 'reduced', '', '', '', '', '', '', '']","['dexterity reduced', 'dexterity diminishing']"
273,2,273_pounds_300_excessive_handling,"['pounds', '300', 'excessive', 'handling', 'weight', 'patients', 'difficulty', '', '', '']","['weight excessive', 'patients pounds handling 300 difficulty']"
274,2,274_working_technique_proper_apparatus,"['working', 'technique', 'proper', 'apparatus', 'provide', 'additional', 'equipment', 'need', 'lack', '']","['apparatus additional provide need', 'equipment technique working lack proper']"
275,2,275_pinch_sores_surfaces_resulting,"['pinch', 'sores', 'surfaces', 'resulting', 'damage', 'pain', 'body', 'bed', '', '']","['sores bed resulting', 'pinch surfaces damage pain body']"
276,2,276_modes_specialized_transport_transportation,"['modes', 'specialized', 'transport', 'transportation', 'vehicle', 'require', 'large', 'expensive', '', '']","['vehicle transport specialized large require', 'transportation expensive modes']"
277,2,277_thinner_breaking_cells_bones,"['thinner', 'breaking', 'cells', 'bones', 'skeletal', 'causes', 'compression', 'muscle', '', '']","['skeletal bones thinner', 'compression muscle cells breaking causes']"
278,2,278_skilled_clinical_communicate_assessment,"['skilled', 'clinical', 'communicate', 'assessment', 'help', 'ability', 'lack', 'need', '', '']","['communicate lack ability help need', 'assessment clinical skilled lack']"
279,2,279_tripping_trip_hazards_hazard,"['tripping', 'trip', 'hazards', 'hazard', '', '', '', '', '', '']","['hazard trip', 'tripping hazards']"
280,2,280_seatbelts_helping_stand_wearing,"['seatbelts', 'helping', 'stand', 'wearing', 'need', 'assistance', '', '', '', '']","['seatbelts wearing', 'stand assistance helping need']"
281,2,281_conduct_imaging_automated_inability,"['conduct', 'imaging', 'automated', 'inability', 'children', 'evaluation', 'ability', 'reduced', '', '']","['inability children ability reduced', 'imaging automated inability evaluation conduct']"
282,2,282_quantity_scope_calculation_restrictions,"['quantity', 'scope', 'calculation', 'restrictions', 'constraints', 'data', 'financial', '', '', '']","['constraints financial', 'restrictions data scope calculation quantity']"
